"PERS_ID","YM_in","YM_out"
514101351,200811,201202
514101353,200811,201202
514102297,200811,201411
514102553,200811,201204
514102555,200811,201201
514102565,200811,201710
514102811,200811,201301
514102893,200811,201406
514103905,200811,201401
514104181,200811,201507
514104265,200811,201403
514104355,200811,201206
514104403,200811,201205
514104441,200901,201410
514104443,200811,201205
514104709,200811,201603
514105481,200811,201402
514105847,200811,201507
514105961,200811,201508
514105963,200811,201508
514106195,200811,201407
514106423,200811,201506
514106443,200811,201506
514106449,200811,201602
514107215,200811,201808
514107335,200811,201212
514107387,200811,201507
514107437,200811,201501
514107455,200811,201804
514107489,200811,201207
514107527,200811,201511
514107995,200811,201401
514108259,200812,201506
514108671,200811,201203
514108715,200811,201412
514108789,201003,201409
514108805,200811,201411
514109147,200811,201404
514110065,200811,201408
514110147,200811,201707
514110195,200811,201403
514110289,200811,201306
514110687,200811,201604
514110701,200811,201612
514110707,200811,201606
514110941,200811,201403
514111957,200811,201510
514112041,200811,201408
514113135,200811,201201
514113187,200811,201508
514113197,200811,201406
514113223,200811,201111
514113395,200811,201808
514113463,200811,201302
514114113,200811,201402
514114151,200811,201603
514114307,200811,201409
514114385,200811,201301
514114745,200811,201506
514114767,200811,201403
514114785,200811,201509
514114863,200811,201702
514115021,200811,201407
514115023,200811,201407
514115055,200811,201409
514115111,200811,201605
514115133,200811,201111
514115135,200811,201111
514115137,200811,201408
514115143,200811,201509
514115145,200811,201203
514116035,200811,201609
514116287,200811,201506
514116765,200811,201212
514117635,200811,201408
514118643,200811,201112
514118645,200811,201112
514119401,201010,201712
514120309,200811,201607
514120367,200811,201408
514120391,200811,201402
514120401,200811,201312
514120743,200812,201301
514120997,200811,201509
514121079,200811,201205
514121081,200811,201205
514121403,200811,201506
514121501,200811,201211
514121503,200811,201211
514121565,200811,201404
514122227,200811,201504
514122923,200811,201504
514123263,200811,201402
514123365,200811,201401
514123435,200811,201411
514123935,200811,201408
514123937,200811,201408
514123939,200811,201408
514124041,200811,201210
514124239,201101,201410
514124407,200811,201402
514124511,200811,201301
514124541,200811,201408
514124625,200811,201406
514124811,201010,201403
514124813,201010,201403
514124919,200811,201209
514124921,200811,201209
514125563,200811,201411
514125621,200811,201707
514125653,200811,201309
514126153,200811,201510
514126157,200811,201510
514126323,200811,201112
514126353,200811,201405
514126627,200811,201401
514127227,200812,201202
514127343,200812,201403
514128927,200811,201406
514129091,200811,201309
514129143,200811,201305
514129147,200811,201304
514129209,200811,201402
514129231,200812,201302
514129363,200811,201203
514129365,200811,201203
514129441,200803,201111
514129557,201111,201707
514130009,200811,201502
514130019,200811,201709
514130325,200811,201705
514130549,200811,201712
514130573,200811,201402
514130711,200811,201306
514130847,200811,201211
514130989,200811,201410
514131089,200811,201201
514131127,200811,201606
514131467,200811,201701
514131549,200811,201610
514131753,200811,201401
514131843,200811,201704
514132741,200811,201407
514133119,200811,201211
514133251,200811,201501
514133975,200812,201403
514133977,200811,201408
514133997,200811,201309
514134549,200811,201306
514134659,200811,201603
514134661,200811,201612
514134701,200811,201404
514134737,200811,201408
514134855,200811,201708
514134975,200812,201506
514135015,200812,201409
514135193,200812,201410
514135365,200811,201112
514135443,200811,201406
514135599,200811,201210
514135953,200811,201401
514136039,200811,201502
514136127,200811,201211
514136807,200812,201304
514137019,200812,201206
514137089,200812,201611
514137307,200811,201302
514138069,200811,201603
514138071,200811,201603
514138097,200812,201503
514138181,200811,201701
514138309,200812,201507
514138351,200811,201312
514138433,200811,201606
514138437,200811,201606
514138473,200812,201209
514138609,200812,201410
514140097,200811,201804
514140549,200907,201401
514141773,200811,201604
514141963,201007,201308
514142051,200811,201507
514142253,200812,201511
514142301,200812,201810
514142415,200811,201609
514142725,200811,201112
514142805,200812,201504
514142859,200811,201402
514142917,200811,201401
514142927,200811,201212
514142929,200811,201307
514142955,200812,201704
514143983,200812,201401
514144353,200811,201407
514144389,200812,201704
514145653,200811,201306
514145665,200811,201209
514145851,200811,201607
514145935,200811,201505
514146037,200812,201406
514146141,200811,201505
514146299,200811,201407
514146359,200811,201603
514146875,200811,201801
514147289,200811,201309
514147901,200811,201411
514148077,200811,201211
514148747,200811,201404
514148775,200812,201612
514148901,200811,201201
514148945,200811,201302
514149009,200812,201211
514149031,200812,201410
514149061,200812,201409
514149085,200812,201409
514149735,200811,201202
514149737,200811,201202
514149787,200811,201609
514150663,200811,201407
514150671,200811,201310
514150791,200812,201112
514150851,200811,201411
514151067,200811,201506
514151095,200812,201406
514151155,200811,201207
514151717,200812,201405
514151815,200811,201206
514152115,200909,201608
514152451,200811,201203
514152945,200811,201402
514153011,200811,201503
514153055,200812,201408
514153127,200812,201707
514153181,200812,201408
514153303,200812,201602
514153319,200812,201611
514153321,200812,201611
514153357,200811,201112
514153421,200812,201305
514153699,200811,201407
514153723,200811,201307
514153733,200909,201709
514153767,200812,201404
514153777,200812,201203
514153837,200812,201302
514153847,200812,201402
514153861,200812,201507
514153941,200811,201604
514154181,200811,201512
514154185,200811,201512
514154189,200812,201206
514154281,200812,201501
514154311,200811,201407
514154405,200812,201511
514154447,200812,201202
514154583,200812,201206
514154741,200812,201211
514155199,200812,201803
514155565,200811,201403
514156101,200812,201510
514156191,200812,201803
514156223,200812,201408
514156251,200812,201603
514156483,200812,201511
514156537,200812,201706
514156707,200811,201207
514156805,200812,201703
514156843,200812,201505
514157019,200811,201205
514157073,200812,201203
514157381,200812,201401
514157465,200812,201411
514157667,200811,201706
514157781,200811,201411
514157893,200811,201805
514158015,200811,201601
514158113,200812,201511
514158233,200812,201405
514158469,200812,201709
514158507,200812,201312
514158541,200812,201407
514158553,200812,201501
514158599,200812,201605
514158699,200812,201407
514158785,200812,201410
514160251,201008,201407
514160269,201108,201607
514160291,200812,201211
514160305,200812,201710
514160347,200812,201407
514160605,200811,201711
514161117,200810,201507
514161211,200811,201405
514161215,200811,201405
514161629,200811,201402
514161653,200811,201204
514161661,200811,201509
514161701,200812,201507
514161713,200812,201410
514161861,200812,201608
514162643,200812,201305
514162765,201001,201306
514162935,200812,201212
514162953,200811,201706
514162965,200812,201410
514163015,200812,201507
514163091,200812,201204
514163219,200812,201411
514163457,200811,201509
514163509,201104,201501
514163537,200812,201201
514164041,200812,201610
514164129,200811,201510
514164945,200811,201802
514165035,200812,201510
514165231,200811,201203
514165397,200812,201502
514165881,200812,201606
514165889,200812,201408
514166281,200811,201504
514166423,200811,201603
514166431,200812,201407
514166445,200812,201705
514166459,200812,201704
514166507,200812,201402
514166525,200812,201401
514166567,200812,201710
514166581,200812,201305
514166785,200812,201409
514166831,200812,201605
514166937,200812,201601
514166947,200812,201509
514166989,200812,201606
514167135,200812,201609
514167181,200812,201312
514167183,200812,201708
514167215,200812,201410
514167281,200812,201701
514167369,200812,201808
514167377,200812,201408
514167397,200812,201501
514167763,200812,201212
514167803,200811,201203
514168481,200812,201501
514168671,200811,201509
514169201,200812,201212
514169267,200812,201311
514169269,200812,201311
514169425,200812,201507
514169557,200811,201510
514169621,200812,201401
514169669,200812,201808
514169713,200812,201204
514170123,200811,201707
514170181,200812,201405
514170209,200811,201408
514170245,200812,201710
514170299,200811,201201
514171057,200811,201704
514171085,200811,201710
514171267,200811,201407
514171309,200811,201202
514171369,200811,201306
514171391,200811,201408
514171899,200812,201112
514172085,200812,201202
514172279,201012,201602
514172517,200812,201406
514172821,200812,201407
514172847,200812,201210
514172891,200812,201204
514172907,200811,201803
514172909,200812,201407
514172919,200812,201208
514172921,200812,201208
514173169,200812,201808
514173171,200812,201808
514173183,200812,201304
514173207,200812,201212
514173213,200812,201512
514173227,201101,201710
514173229,200812,201409
514173231,200812,201201
514173241,200812,201404
514173251,200812,201410
514173253,200812,201404
514173255,200812,201311
514173257,200812,201403
514173259,200812,201301
514173263,200812,201809
514173277,200812,201301
514173281,200812,201410
514173295,200812,201402
514173299,200812,201507
514173303,200812,201502
514173335,200812,201502
514173345,200812,201412
514173351,200812,201602
514173649,200812,201605
514175067,200812,201210
514175361,200812,201411
514175671,201410,201710
