"PERS_ID","YM_start","YM_end"
513503315,200908,201004
513503315,201004,201010
513503315,201101,201105
513503315,201106,201106
513503315,201106,201112
513503315,201603,201605
513503315,201703,201809
513503423,201110,201507
513503423,201402,201507
513503435,200911,201011
513503435,201004,201011
513504637,201407,201810
513504637,201201,201203
513505121,201008,201012
513505121,201109,201112
513505121,201210,201306
513505121,200909,200912
513505517,201109,201405
513505517,201510,201612
513505517,201611,201801
513507569,201206,201507
513507569,201509,201603
513508121,201101,201105
513508121,201105,201206
513508121,201206,201306
513508147,200903,200906
513508147,201107,201603
513512681,200905,201205
513512681,201205,201211
513512681,201301,201308
513515203,201508,201805
513515205,201708,201710
513517453,201105,201802
513517805,201608,201802
513517875,200912,201307
513518047,201205,201309
513518335,201306,201511
513518335,201706,201712
513518335,201801,201808
513520423,200908,201405
513521903,201108,201503
513522293,201207,201207
513522655,201505,201509
513522889,201007,201105
513522889,201109,201112
513522905,201011,201101
513522905,201110,201501
513522905,201511,201609
513523371,201111,201204
513523371,201205,201305
513523371,201307,201311
513524085,201501,201504
513524085,201504,201703
513524085,201004,201008
513524085,201209,201212
513524085,201208,201301
513524085,201304,201307
513524085,201301,201501
513524085,201303,201501
513524425,201203,201305
513524489,201206,201305
513526553,200903,201612
513526773,200907,201006
513527025,200809,200811
513527065,201111,201202
513527065,201607,201607
513527065,201710,201712
513527065,201611,201808
513528705,201007,201010
513528705,201009,201010
513528705,201104,201208
513528705,201205,201209
513528705,201307,201308
513528705,201412,201507
513528705,201601,201607
513528705,201612,201702
513528705,201711,201807
513528705,201808,201808
513528951,201302,201305
513528951,201402,201503
513532309,201406,201606
513532311,201210,201606
513532611,201207,201207
513533171,201104,201107
513533171,201110,201201
513533171,201204,201212
513533171,201304,201401
513533263,201111,201308
513533263,201309,201309
513533263,201309,201507
513533445,200903,201408
513533659,200908,200909
513533659,200908,200909
513533669,201004,201008
513533669,201011,201107
513533669,201108,201109
513533669,201109,201201
513533669,201212,201308
513534849,201008,201306
513534865,201610,201611
513534989,201108,201307
513534989,201308,201408
513535211,201006,201009
513535211,201012,201012
513535211,201107,201109
513535211,201201,201203
513535211,201206,201509
513535211,201603,201801
513536251,201006,201507
513536323,201502,201511
513536323,201610,201711
513536323,201107,201203
513536323,201206,201405
513536753,201209,201209
513536753,201310,201312
513538087,201008,201203
513538087,201211,201307
513538287,201611,201703
513538735,201308,201308
513538735,201308,201603
513539627,200901,201103
513539653,201104,201106
513539979,201005,201005
513539979,201007,201008
513539979,201009,201010
513539979,201111,201111
513539979,201206,201206
513540067,201602,201606
513540067,201606,201609
513540067,201602,201612
513540067,201703,201711
513544569,201209,201403
513545275,201109,201208
513545275,201208,201310
513545315,201205,201307
513552361,201003,201107
513552361,201109,201110
513552361,201110,201210
513552361,201210,201307
513552447,200903,201109
513552447,201205,201311
513552725,200812,200812
513553087,200905,200910
513553087,201001,201003
513553087,201106,201106
513553175,201008,201107
513553175,201108,201208
513553175,201209,201307
513553911,201101,201306
513553925,201007,201009
513553925,201211,201211
513553925,201312,201412
513553925,201503,201508
513553925,201603,201702
513555191,201108,201511
513555761,201203,201210
513555761,201311,201312
513555761,201211,201409
513555761,201405,201410
513555761,201410,201608
513555973,201208,201306
513555973,200905,200909
513559741,201207,201208
513559741,201108,201402
513561057,201008,201202
513561057,201203,201310
513561613,201201,201407
513561645,201009,201105
513561645,201105,201409
513563261,201008,201009
513563277,201006,201306
513563277,201206,201306
513566049,201102,201106
513566049,201406,201608
513568219,201410,201612
513568219,201002,201209
513568219,201210,201302
513568219,201305,201409
513568219,201410,201411
513568323,201305,201307
513568323,201311,201606
513568323,201611,201711
513568495,201403,201408
513568495,201606,201607
513568495,201608,201609
513568495,201704,201706
513568495,201706,201707
513568495,201708,201709
513568681,200905,201008
513568733,201208,201510
513568941,201106,201109
513568941,201305,201310
513569181,201105,201109
513573367,201108,201111
513573367,201207,201209
513573367,201306,201310
513573595,201107,201308
513574283,201608,201710
513574439,201312,201312
513574439,201401,201407
513574521,200902,200904
513574635,201006,201009
513574635,201106,201206
513574635,201307,201308
513574635,201406,201410
513574635,201501,201507
513574635,201507,201803
513575165,200905,201001
513575193,200901,201001
513575193,201007,201107
513575193,201201,201209
513575211,201106,201307
513575235,201108,201201
513575235,201302,201412
513575263,201206,201312
513575263,200906,201410
513575277,201112,201306
513576453,200903,200909
513576453,200911,201310
513577047,200910,200910
513577047,200911,201201
513577057,201110,201306
513577057,201308,201308
513577057,201309,201510
513577057,201701,201711
513577057,201802,201803
513577083,200911,201003
513577083,201006,201108
513577083,201109,201109
513577083,201109,201305
513577083,201402,201510
513577083,201602,201703
513577147,201210,201211
513577439,200906,200906
513577439,201211,201408
513578017,201002,201008
513578017,201008,201106
513578017,201205,201301
513578017,201302,201310
513578067,201004,201010
513578067,201010,201311
513578379,201308,201401
513578435,201205,201306
513578641,201206,201305
513579509,200903,201309
513579509,201107,201309
513580057,201409,201507
513580057,201302,201707
513580057,201606,201606
513580105,201504,201703
513580105,201708,201805
513580135,201105,201210
513580135,201306,201310
513582325,201108,201202
513582325,201209,201310
513582483,201705,201805
513584883,201107,201306
513585025,200905,200905
513585025,201001,201004
513585025,201006,201011
513585025,201012,201105
513585025,201106,201110
513585025,201111,201204
513585025,201204,201211
513585025,201212,201304
513585231,201108,201202
513585231,201208,201307
513585893,201111,201204
513585893,201208,201211
513585901,201006,201008
513585901,201107,201109
513585901,201210,201305
513586005,201207,201306
513586975,201208,201309
513587325,200907,200908
513587325,201007,201008
513587325,201106,201206
513587325,201207,201307
513588003,201006,201306
513588019,201108,201206
513588037,201106,201212
513588037,201301,201505
513588037,201505,201506
513588037,201507,201512
513588231,200812,201005
513589609,201007,201101
513589609,201103,201307
513590009,201110,201308
513590853,201110,201306
513592519,200912,201409
513592815,201108,201208
513592815,201208,201308
513593007,201010,201102
513593007,201608,201609
513593293,201211,201307
513593293,201307,201307
513593503,201208,201309
513593585,200904,200906
513593585,200908,201208
513593585,201006,201208
513593585,201208,201412
513593627,201110,201201
513594499,200208,200209
513594499,200209,200302
513594499,200908,200909
513594499,201008,201009
513594655,201206,201306
513594899,201003,201106
513595359,201601,201701
513595359,200812,200812
513595359,201012,201207
513595377,201006,201308
513595661,201606,201806
513597867,201005,201205
513598893,201211,201306
513600679,199405,199504
513601215,201504,201611
513601489,201103,201405
513601489,200912,201001
513601489,200912,201103
513601649,201406,201608
513601649,201608,201708
513601883,201209,201507
513601885,201401,201507
513601887,200908,200908
513601887,201003,201204
513601887,201506,201512
513602041,201011,201011
513602053,201209,201307
513602053,201010,201108
513602563,201307,201405
513602573,201211,201301
513602573,201302,201310
513602573,201402,201512
513605303,201109,201110
513605303,201112,201207
513605303,201207,201305
513605303,201305,201311
513605303,201311,201407
513605303,201512,201608
513605303,201712,201804
513605303,201007,201010
513605303,201101,201104
513605303,201106,201109
513606537,201004,201007
513606537,201305,201508
513607527,201108,201509
513608259,200811,200912
513608311,201107,201203
513608353,201007,201603
513608395,201308,201710
513608549,201103,201307
513608549,201107,201307
513608637,201010,201111
513608637,201111,201203
513609259,200912,200912
513609259,201008,201111
513609259,201310,201406
513609259,201408,201501
513609259,201503,201509
513609259,201602,201707
513609521,201007,201009
513609521,201011,201110
513609521,201310,201402
513611251,190001,190001
513612673,201110,201112
513612673,201201,201204
513612757,201206,201306
513612953,201203,201302
513612953,201302,201307
513612953,201007,201202
513613919,201009,201207
513613919,201207,201210
513614461,201009,201011
513614461,201207,201408
513614711,200902,200902
513614711,200902,200902
513614723,200912,201302
513614725,200910,201010
513614725,201011,201011
513614725,201011,201011
513614725,201102,201301
513614725,201303,201605
513614725,201606,201801
513614731,200910,201204
513617803,200909,200911
513617803,201310,201410
513617803,201306,201803
513619295,200812,200812
513619295,200910,200910
513619295,200910,201409
513619353,200901,201005
513619421,201009,201103
513619421,201107,201109
513619421,201111,201205
513619421,201206,201211
513619421,201302,201408
513619627,201209,201211
513619939,201111,201306
513620559,201108,201207
513621469,201108,201109
513621521,200910,201101
